Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
30-05-2019,1754.91,1763.29,1728.83,1735.86,4971725
31-05-2019,1796.00,1802.87,1759.78,1766.11,4265370
03-06-2019,1833.41,1837.78,1787.09,1799.64,3682419
04-06-2019,1799.45,1833.16,1792.77,1833.16,2408658
06-06-2019,1785.43,1812.55,1773.81,1812.55,3735467
07-06-2019,1798.33,1804.97,1765.65,1791.95,2659446
10-06-2019,1839.34,1842.93,1801.43,1810.66,2080593
11-06-2019,1856.90,1866.09,1838.93,1843.88,3048937
12-06-2019,1863.57,1868.52,1829.04,1850.47,2404448
13-06-2019,1857.97,1883.44,1848.86,1866.13,3320916
14-06-2019,1858.30,1865.39,1841.40,1860.57,2131408
17-06-2019,1853.93,1864.48,1847.54,1859.54,1489497
18-06-2019,1855.29,1862.83,1839.09,1849.64,1877447
19-06-2019,1862.75,1876.02,1848.94,1858.71,1652817
20-06-2019,1877.63,1882.61,1823.27,1838.10,2199377
21-06-2019,1854.47,1889.62,1848.00,1883.44,3871804
24-06-2019,1875.61,1879.32,1855.25,1858.01,1382424
25-06-2019,1869.26,1874.74,1855.00,1871.08,1386077
26-06-2019,1858.05,1868.44,1854.59,1866.95,1762224
27-06-2019,1856.69,1866.13,1847.42,1858.71,2813464
28-06-2019,1835.80,1864.44,1831.92,1862.83,2372928
01-07-2019,1845.98,1858.71,1818.82,1842.23,2769940
02-07-2019,1856.32,1860.36,1826.94,1850.39,1771746
03-07-2019,1844.41,1861.84,1839.75,1856.40,1656881
04-07-2019,1848.53,1856.24,1838.19,1841.40,984140
05-07-2019,1782.96,1854.59,1763.92,1852.12,4088470
08-07-2019,1793.10,1804.15,1757.41,1771.34,2788062
09-07-2019,1758.44,1792.28,1734.70,1791.95,3977224
10-07-2019,1737.71,1753.91,1707.29,1714.47,6343581
11-07-2019,1733.05,1754.85,1719.45,1754.03,2400346
12-07-2019,1737.21,1747.23,1725.26,1732.68,1560725
15-07-2019,1768.62,1775.13,1729.30,1751.56,2900415
16-07-2019,1739.95,1761.84,1734.99,1756.47,2735399
17-07-2019,1749.24,1755.65,1728.47,1741.60,1802969
18-07-2019,1706.86,1748.38,1701.95,1748.38,3072096
19-07-2019,1715.95,1732.52,1704.01,1715.99,1953177
22-07-2019,1743.17,1749.41,1709.22,1715.99,1920167
23-07-2019,1745.28,1759.78,1736.98,1758.04,3538588
24-07-2019,1732.35,1752.18,1715.58,1743.26,2413196
25-07-2019,1758.04,1763.91,1728.84,1742.35,2544464
26-07-2019,1742.47,1759.61,1730.86,1759.61,1720592
29-07-2019,1759.78,1769.69,1737.72,1743.92,1647090
30-07-2019,1800.39,1805.22,1751.89,1759.78,2851672
31-07-2019,1822.32,1827.28,1773.95,1794.27,3000677
01-08-2019,1801.13,1832.07,1789.73,1817.61,2375236
02-08-2019,1821.99,1825.87,1789.11,1795.31,2500816
05-08-2019,1857.76,1860.78,1813.98,1817.53,3039682
06-08-2019,1829.92,1860.53,1827.07,1844.71,2885467
07-08-2019,1828.72,1849.42,1823.60,1842.40,2165362
08-08-2019,1865.61,1884.53,1833.23,1841.49,2073298
09-08-2019,1855.82,1873.71,1851.78,1867.18,1744550
13-08-2019,1817.16,1855.82,1812.90,1854.79,1647281
14-08-2019,1821.25,1832.36,1790.68,1802.00,1945002
16-08-2019,1788.78,1851.82,1770.73,1851.82,3755507
19-08-2019,1787.04,1806.05,1782.66,1801.09,974884
20-08-2019,1806.67,1821.74,1789.93,1794.48,1843611
21-08-2019,1806.21,1819.26,1802.95,1805.18,1214408
22-08-2019,1830.83,1847.07,1792.83,1806.87,2131601
23-08-2019,1857.02,1867.10,1829.10,1829.96,2826425
26-08-2019,1880.65,1885.36,1838.27,1856.44,2345475
27-08-2019,1847.77,1879.45,1841.57,1875.45,3432106
28-08-2019,1850.04,1860.70,1830.83,1850.66,1294621
29-08-2019,1845.25,1857.43,1835.95,1835.95,1670652
30-08-2019,1866.85,1872.14,1832.48,1851.49,2583625
03-09-2019,1860.24,1897.09,1848.14,1875.45,2545060
04-09-2019,1855.12,1875.45,1844.88,1871.31,2228092
05-09-2019,1830.25,1861.94,1823.64,1852.48,2055943
06-09-2019,1815.55,1845.29,1811.50,1830.83,1890550
09-09-2019,1803.44,1819.97,1800.92,1817.61,1703945
11-09-2019,1779.61,1813.48,1773.45,1806.05,2627440
12-09-2019,1762.75,1788.70,1751.81,1780.43,2118859
13-09-2019,1769.65,1782.87,1747.84,1763.91,2291174
16-09-2019,1776.30,1795.64,1756.80,1784.52,2597948
17-09-2019,1753.71,1781.71,1739.62,1780.39,2796530
18-09-2019,1766.84,1770.48,1745.86,1756.80,1454663
19-09-2019,1736.60,1764.57,1727.56,1763.91,1652691
20-09-2019,1706.45,1759.28,1699.47,1739.04,6941979
23-09-2019,1665.43,1734.17,1631.72,1734.17,6323401
24-09-2019,1689.31,1702.77,1663.12,1664.77,4620978
25-09-2019,1725.45,1728.38,1701.99,1706.08,4002232
26-09-2019,1724.75,1740.78,1704.42,1733.26,4234281
27-09-2019,1698.77,1722.77,1694.84,1722.60,2046795
30-09-2019,1734.42,1738.30,1701.95,1703.47,2620039
01-10-2019,1701.90,1731.65,1685.17,1731.65,3342877
03-10-2019,1702.15,1719.42,1690.50,1710.21,2317618
04-10-2019,1717.93,1725.04,1697.77,1702.44,2163251
07-10-2019,1691.78,1730.45,1686.25,1718.47,2177916
09-10-2019,1668.98,1701.95,1665.18,1701.95,2066920
10-10-2019,1656.05,1684.64,1649.98,1675.51,2881452
11-10-2019,1641.51,1648.24,1590.41,1595.37,12593069
14-10-2019,1669.72,1679.43,1625.94,1648.24,3510704
